186.50.36.59 - - [22/Jan/2018:13:29:17 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.12.4 HTTP/1.1" 200 33812 "http://www.bet-esport.com/test-new-look/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:17 +0000] "GET /wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.9.1 HTTP/1.1" 200 646 "http://www.bet-esport.com/test-new-look/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:17 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1 HTTP/1.1" 200 4026 "http://www.bet-esport.com/test-new-look/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:18 +0000] "GET /i/logo2.png HTTP/1.1" 200 1166 "http://www.bet-esport.com/test-new-look/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:18 +0000] "GET /i/logo_mob.png HTTP/1.1" 200 1674 "http://www.bet-esport.com/test-new-look/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:18 +0000] "GET /i/background4.jpg HTTP/1.1" 200 24246 "http://www.bet-esport.com/s.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:18 +0000] "GET /i/default_sheild.png HTTP/1.1" 200 4013 "http://www.bet-esport.com/test-new-look/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:18 +0000] "GET /i/9e08854c6685ae76.gif HTTP/1.1" 200 79995 "http://www.bet-esport.com/test-new-look/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:18 +0000] "GET /css/font-awesome.min.css HTTP/1.1" 200 6604 "http://www.bet-esport.com/test-new-look/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:18 +0000] "GET /s2m.css HTTP/1.1" 200 1691 "http://www.bet-esport.com/test-new-look/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:18 +0000] "GET /s2.css HTTP/1.1" 200 6123 "http://www.bet-esport.com/test-new-look/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:21 +0000] "GET /i/more_300.png HTTP/1.1" 200 1227 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:21 +0000] "GET /i/dota-2_300.png HTTP/1.1" 200 3052 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:21 +0000] "GET /i/league-of-legends_300.png HTTP/1.1" 200 13826 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:21 +0000] "GET /i/cs-go_300.png HTTP/1.1" 200 2202 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:21 +0000] "GET /i/showall_300.png HTTP/1.1" 200 1483 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:21 +0000] "GET /i/logos/100/tnc-pro-team.png HTTP/1.1" 200 4110 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:21 +0000] "GET /i/dota-2-header.jpg HTTP/1.1" 200 14907 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:21 +0000] "GET /i/logos/100/team-secret.png HTTP/1.1" 200 1964 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
